filename,case_name,citation,catchword,area_of_law,topic,subtopic,primary_statute,is_criminal,taxonomy_key,pdf_url
2022_SGCA_52.pdf,[2022] SGCA 52,[2022] SGCA 52,Criminal Law — Complicity — Common intention,Criminal Law,Participation in crime,Common intention,Penal Code s 34,True,Criminal Law — Complicity — Common intention,https://www.elitigation.sg/gd/gd/2022_SGCA_52/pdf
2022_SGCA_52.pdf,[2022] SGCA 52,[2022] SGCA 52,Criminal Law — Offences — Murder,Criminal Law,Offences against person,Murder,Penal Code s 300,True,Criminal Law — Offences — Murder,https://www.elitigation.sg/gd/gd/2022_SGCA_52/pdf
2022_SGHC_157.pdf,[2022] SGHC 157,[2022] SGHC 157,Criminal Law — Statutory offences — Workplace Safety and Health Act,Criminal Law,Statutory offences,Workplace Safety and Health Act,Workplace Safety and Health Act,True,Criminal Law — Statutory offences — Workplace Safety and Health Act,https://www.elitigation.sg/gd/gd/2022_SGHC_157/pdf
2022_SGHC_157.pdf,[2022] SGHC 157,[2022] SGHC 157,Criminal Procedure and Sentencing — Sentencing — Benchmark sentences,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_157/pdf
2022_SGCA_51.pdf,[2022] SGCA 51,[2022] SGCA 51,Criminal Procedure and Sentencing — Stay of execution,Criminal Procedure,Execution,Stay of execution,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Stay of execution,https://www.elitigation.sg/gd/gd/2022_SGCA_51/pdf
2022_SGHC_160.pdf,[2022] SGHC 160,[2022] SGHC 160,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGHC_160/pdf
2022_SGHC_160.pdf,[2022] SGHC 160,[2022] SGHC 160,Criminal Procedure and Sentencing — Sentencing,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_160/pdf
2022_SGHC_159.pdf,[2022] SGHC 159,[2022] SGHC 159,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2022_SGHC_159/pdf
2022_SGHC_159.pdf,[2022] SGHC 159,[2022] SGHC 159,Criminal Procedure and Sentencing — Appeal — Adducing fresh evidence,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_159/pdf
2022_SGCA_50.pdf,[2022] SGCA 50,[2022] SGCA 50,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGCA_50/pdf
2022_SGCA_49.pdf,[2022] SGCA 49,[2022] SGCA 49,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2022_SGCA_49/pdf
2022_SGHC_150.pdf,[2022] SGHC 150,[2022] SGHC 150,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGHC_150/pdf
2022_SGHC_150.pdf,[2022] SGHC 150,[2022] SGHC 150,Criminal Procedure and Sentencing — Appeal — Adducing fresh evidence,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_150/pdf
2022_SGHC_150.pdf,[2022] SGHC 150,[2022] SGHC 150,Criminal Procedure and Sentencing — Trials — Whether accused person suffered from methamphetamine withdrawal,Criminal Procedure,Trial,Trial procedure,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Trial,https://www.elitigation.sg/gd/gd/2022_SGHC_150/pdf
2022_SGHC_148.pdf,[2022] SGHC 148,[2022] SGHC 148,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2022_SGHC_148/pdf
2022_SGHC_148.pdf,[2022] SGHC 148,[2022] SGHC 148,Criminal Procedure and Sentencing — Sentencing — Benchmark sentences,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_148/pdf
2022_SGCA_46.pdf,[2022] SGCA 46,[2022] SGCA 46,Constitutional Law — Equal protection of the law,Constitutional Law,Equal protection,Equal protection of the law,Constitution of Singapore Art 12,False,Constitutional Law — Equal protection of the law,https://www.elitigation.sg/gd/gd/2022_SGCA_46/pdf
2022_SGCA_46.pdf,[2022] SGCA 46,[2022] SGCA 46,Constitutional Law — Fundamental liberties — Right to life and personal liberty,Constitutional Law,Fundamental liberties,General,Constitution of Singapore Pt IV,False,Constitutional Law — Fundamental liberties,https://www.elitigation.sg/gd/gd/2022_SGCA_46/pdf
2022_SGCA_46.pdf,[2022] SGCA 46,[2022] SGCA 46,Constitutional Law — Judicial review,Constitutional Law,Judicial review,Judicial review,Constitution of Singapore,False,Constitutional Law — Judicial review,https://www.elitigation.sg/gd/gd/2022_SGCA_46/pdf
2022_SGCA_46.pdf,[2022] SGCA 46,[2022] SGCA 46,Criminal Procedure and Sentencing — Stay of execution,Criminal Procedure,Execution,Stay of execution,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Stay of execution,https://www.elitigation.sg/gd/gd/2022_SGCA_46/pdf
2022_SGHC_118.pdf,[2022] SGHC 118,[2022] SGHC 118,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2022_SGHC_118/pdf
2022_SGCA_45.pdf,[2022] SGCA 45,[2022] SGCA 45,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGCA_45/pdf
2022_SGCA_44.pdf,[2022] SGCA 44,[2022] SGCA 44,Criminal Procedure and Sentencing — Compensation and costs — Prosecution urging court to make costs order against defence counsel personally,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGCA_44/pdf
2022_SGCA_44.pdf,[2022] SGCA 44,[2022] SGCA 44,Civil Procedure — Costs — Personal liability of solicitor for costs,Civil Procedure,Costs,Personal liability of solicitor for costs,,False,,https://www.elitigation.sg/gd/gd/2022_SGCA_44/pdf
2022_SGHC_121.pdf,[2022] SGHC 121,[2022] SGHC 121,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2022_SGHC_121/pdf
2022_SGHC_121.pdf,[2022] SGHC 121,[2022] SGHC 121,Road Traffic — Offences — Reckless driving,Criminal Law,Statutory offences,Reckless driving,Road Traffic Act s 64,True,Road Traffic — Offences — Reckless driving,https://www.elitigation.sg/gd/gd/2022_SGHC_121/pdf
2022_SGHC_98.pdf,[2022] SGHC 98,[2022] SGHC 98,Criminal Procedure and Sentencing — Sentencing — Sentencing framework — Section 9(1) Remote Gambling Act 2014 (Act 34 of 2014),Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_98/pdf
2022_SGHC_122.pdf,[2022] SGHC 122,[2022] SGHC 122,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2022_SGHC_122/pdf
2022_SGHC_122.pdf,[2022] SGHC 122,[2022] SGHC 122,Criminal Procedure and Sentencing — Sentencing — Benchmark sentences,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_122/pdf
2022_SGHC_122.pdf,[2022] SGHC 122,[2022] SGHC 122,Criminal Procedure and Sentencing — Mitigation,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_122/pdf
2022_SGHC_116.pdf,[2022] SGHC 116,2022 SGHC 116,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2022_SGHC_116/pdf
2022_SGHC_113.pdf,[2022] SGHC 113,[2022] SGHC 113,Criminal Law — Offences — Property — Cheating — Section 417 of the Penal Code,Criminal Law,Property offences,Property offence,Penal Code,True,Criminal Law — Offences — Property,https://www.elitigation.sg/gd/gd/2022_SGHC_113/pdf
2022_SGCA_42.pdf,[2022] SGCA 42,[2022] SGCA 42,Criminal Procedure and Sentencing — Criminal references,Criminal Procedure,Reference,Criminal reference,Criminal Procedure Code 2010 s 397,True,Criminal Procedure and Sentencing — Criminal reference,https://www.elitigation.sg/gd/gd/2022_SGCA_42/pdf
2022_SGCA_42.pdf,[2022] SGCA 42,[2022] SGCA 42,Criminal Procedure and Sentencing — Compensation and costs,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGCA_42/pdf
2022_SGHC_99.pdf,[2022] SGHC 99,[2022] SGHC 99,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGHC_99/pdf
2022_SGHC_111.pdf,[2022] SGHC 111,[2022] SGHC 111,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGHC_111/pdf
2022_SGCA_39.pdf,[2022] SGCA 39,[2022] SGCA 39,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGCA_39/pdf
2022_SGHC_103.pdf,[2022] SGHC 103,[2022] SGHC 103,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGHC_103/pdf
2022_SGHC_101.pdf,[2022] SGHC 101,[2022] SGHC 101,Criminal Law — Statutory offences — Prevention of Corruption Act,Criminal Law,Statutory offences,Prevention of Corruption Act,Prevention of Corruption Act,True,Criminal Law — Statutory offences — Prevention of Corruption Act,https://www.elitigation.sg/gd/gd/2022_SGHC_101/pdf
2022_SGHC_101.pdf,[2022] SGHC 101,[2022] SGHC 101,Criminal Procedure and Sentencing — Statements — Whether confessions of accused persons can be used against each other — Section 258(5) Criminal Procedure Code,Criminal Procedure,Statements,Admissibility of statements,Criminal Procedure Code 2010 ss 258-268,True,Criminal Procedure and Sentencing — Statements,https://www.elitigation.sg/gd/gd/2022_SGHC_101/pdf
2022_SGHC_101.pdf,[2022] SGHC 101,[2022] SGHC 101,Criminal Procedure and Sentencing — Statements — Admissibility,Criminal Procedure,Statements,Admissibility,Criminal Procedure Code 2010 s 258,True,Criminal Procedure and Sentencing — Statements — Admissibility,https://www.elitigation.sg/gd/gd/2022_SGHC_101/pdf
2022_SGCA_38.pdf,[2022] SGCA 38,[2022] SGCA 38,Criminal Procedure and Sentencing — Appeal — Adducing fresh evidence,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGCA_38/pdf
2022_SGCA_38.pdf,[2022] SGCA 38,[2022] SGCA 38,Criminal Procedure and Sentencing — Disclosure,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGCA_38/pdf
2022_SGHC_96.pdf,[2022] SGHC 96,[2022] SGHC 96,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGHC_96/pdf
2022_SGCA_37.pdf,[2022] SGCA 37,[2022] SGCA 37,Criminal Procedure And Sentencing — Criminal references — Stay of execution,Criminal Procedure,Reference,Criminal reference,Criminal Procedure Code 2010 s 397,True,Criminal Procedure and Sentencing — Criminal reference,https://www.elitigation.sg/gd/gd/2022_SGCA_37/pdf
2022_SGCA_37.pdf,[2022] SGCA 37,[2022] SGCA 37,Constitutional Law — Accused person — Rights,Constitutional Law,Accused person,Rights of accused,Constitution of Singapore Art 9,False,Constitutional Law — Accused person,https://www.elitigation.sg/gd/gd/2022_SGCA_37/pdf
2022_SGCA_37.pdf,[2022] SGCA 37,[2022] SGCA 37,Constitutional Law — Natural justice — Bias,Constitutional Law,Natural justice,Natural justice,Constitution of Singapore Art 9,False,Constitutional Law — Natural justice,https://www.elitigation.sg/gd/gd/2022_SGCA_37/pdf
2022_SGCA_37.pdf,[2022] SGCA 37,[2022] SGCA 37,Constitutional Law — Natural justice — Right to fair hearing,Constitutional Law,Natural justice,Natural justice,Constitution of Singapore Art 9,False,Constitutional Law — Natural justice,https://www.elitigation.sg/gd/gd/2022_SGCA_37/pdf
2022_SGHC_91.pdf,[2022] SGHC 91,[2022] SGHC 91,Criminal Law — Offences — Sexual offences,Criminal Law,Sexual offences,General sexual offences,Penal Code Pt XI,True,Criminal Law — Offences — Sexual offences,https://www.elitigation.sg/gd/gd/2022_SGHC_91/pdf
2022_SGHC_91.pdf,[2022] SGHC 91,[2022] SGHC 91,Criminal Procedure and Sentencing — Charge — Joinder of similar offences,Criminal Procedure,Charge,Joinder of charges,Criminal Procedure Code 2010 s 133,True,Criminal Procedure and Sentencing — Charge — Joinder,https://www.elitigation.sg/gd/gd/2022_SGHC_91/pdf
2022_SGHC_91.pdf,[2022] SGHC 91,[2022] SGHC 91,Criminal Procedure and Sentencing — Impeachment,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_91/pdf
2022_SGHC_62.pdf,[2022] SGHC 62,[2022] SGHC 62,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGHC_62/pdf
2022_SGCA_35.pdf,[2022] SGCA 35,[2022] SGCA 35,Administrative Law — Judicial review — Application for leave,Administrative Law,Judicial review,Judicial review,Supreme Court of Judicature Act,False,Administrative Law — Judicial review,https://www.elitigation.sg/gd/gd/2022_SGCA_35/pdf
2022_SGCA_35.pdf,[2022] SGCA 35,[2022] SGCA 35,Civil procedure — Extension of time — Application for leave for judicial review,Civil procedure,Extension of time,Application for leave for judicial review,,False,,https://www.elitigation.sg/gd/gd/2022_SGCA_35/pdf
2022_SGCA_35.pdf,[2022] SGCA 35,[2022] SGCA 35,"Criminal Procedure and Sentencing — Public Prosecutor — Powers — Section 33B(2)(b) Misuse of Drugs Act (Cap 185, 2008 Rev Ed) — Issuance of certificate of substantive assistance — Test for “substantively assisted”",Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGCA_35/pdf
2022_SGHC_85.pdf,[2022] SGHC 85,2022 SGHC 85,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGHC_85/pdf
2022_SGHC_85.pdf,[2022] SGHC 85,2022 SGHC 85,Criminal Procedure and Sentencing — Statements — Admissibility,Criminal Procedure,Statements,Admissibility,Criminal Procedure Code 2010 s 258,True,Criminal Procedure and Sentencing — Statements — Admissibility,https://www.elitigation.sg/gd/gd/2022_SGHC_85/pdf
2022_SGCA_33.pdf,[2022] SGCA 33,[2022] SGCA 33,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2022_SGCA_33/pdf
2022_SGHC_76.pdf,[2022] SGHC 76,[2022] SGHC 76,"Criminal Procedure and Sentencing — Sentencing — Voluntarily causing hurt to vulnerable victim — Whether sentence manifestly inadequate — Section 323 of the Penal Code (Cap 224, 2008 Rev Ed)",Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_76/pdf
2022_SGHC_76.pdf,[2022] SGHC 76,[2022] SGHC 76,Criminal Procedure and Sentencing — Sentencing — Principles — Whether forgiveness is a mitigating factor in sentencing — Weight to be given to forgiveness as a mitigating factor,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2022_SGHC_76/pdf
2022_SGHC_70.pdf,[2022] SGHC 70,[2022] SGHC 70,Criminal Law — Offences — Property — Criminal misappropriation of property,Criminal Law,Property offences,Property offence,Penal Code,True,Criminal Law — Offences — Property,https://www.elitigation.sg/gd/gd/2022_SGHC_70/pdf
2022_SGHC_70.pdf,[2022] SGHC 70,[2022] SGHC 70,Criminal Law — Statutory offences — Prevention of Corruption Act,Criminal Law,Statutory offences,Prevention of Corruption Act,Prevention of Corruption Act,True,Criminal Law — Statutory offences — Prevention of Corruption Act,https://www.elitigation.sg/gd/gd/2022_SGHC_70/pdf
2022_SGHC_70.pdf,[2022] SGHC 70,[2022] SGHC 70,"Criminal Law — Statutory offences — Corruption, Drug Trafficking and Other Serious Crimes (Confiscation of Benefits) Act",Criminal Law,Statutory offences,CDSA offences,CDSA,True,"Criminal Law — Statutory offences — Corruption, Drug Trafficking and Other Serious Crimes",https://www.elitigation.sg/gd/gd/2022_SGHC_70/pdf
2022_SGCA_30.pdf,[2022] SGCA 30,[2022] SGCA 30,Criminal Law — Offences — Murder,Criminal Law,Offences against person,Murder,Penal Code s 300,True,Criminal Law — Offences — Murder,https://www.elitigation.sg/gd/gd/2022_SGCA_30/pdf
2022_SGCA_30.pdf,[2022] SGCA 30,[2022] SGCA 30,Criminal Law — Special exceptions — Diminished responsibility,Criminal Law,General exceptions / Defences,Diminished responsibility,Penal Code s 301 / Second Schedule,True,Criminal Law — Special exceptions — Diminished responsibility,https://www.elitigation.sg/gd/gd/2022_SGCA_30/pdf
2022_SGCA_26.pdf,[2022] SGCA 26,[2022] SGCA 26,Constitutional Law — Judicial review,Constitutional Law,Judicial review,Judicial review,Constitution of Singapore,False,Constitutional Law — Judicial review,https://www.elitigation.sg/gd/gd/2022_SGCA_26/pdf
2022_SGCA_26.pdf,[2022] SGCA 26,[2022] SGCA 26,Criminal Procedure and Sentencing — Appeal — Adducing fresh evidence,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGCA_26/pdf
2022_SGHC_66.pdf,[2022] SGHC 66,[2022] SGHC 66,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGHC_66/pdf
2022_SGHC_66.pdf,[2022] SGHC 66,[2022] SGHC 66,Criminal Procedure and Sentencing — Appeal — Adducing fresh evidence,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_66/pdf
2022_SGHC_66.pdf,[2022] SGHC 66,[2022] SGHC 66,Criminal Procedure and Sentencing — Trials — Whether accused person received inadequate legal assistance from trial counsel,Criminal Procedure,Trial,Trial procedure,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Trial,https://www.elitigation.sg/gd/gd/2022_SGHC_66/pdf
2022_SGHC_60.pdf,[2022] SGHC 60,[2022] SGHC 60,Criminal Law — Offences — Offences against public servants,Criminal Law,Offences against administration,Offences against public servants,Penal Code,True,Criminal Law — Offences — Offences against public servant,https://www.elitigation.sg/gd/gd/2022_SGHC_60/pdf
2022_SGHC_60.pdf,[2022] SGHC 60,[2022] SGHC 60,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2022_SGHC_60/pdf
2022_SGHC_60.pdf,[2022] SGHC 60,[2022] SGHC 60,Criminal Procedure and Sentencing — Mitigation,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_60/pdf
2022_SGHC_59.pdf,[2022] SGHC 59,[2022] SGHC 59,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2022_SGHC_59/pdf
2022_SGHC_59.pdf,[2022] SGHC 59,[2022] SGHC 59,Criminal Procedure and Sentencing — Sentencing — Benchmark sentences,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_59/pdf
2022_SGHC_59.pdf,[2022] SGHC 59,[2022] SGHC 59,Criminal Procedure and Sentencing — Mitigation,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGHC_59/pdf
2022_SGHC_52.pdf,[2022] SGHC 52,[2022] SGHC 52,Criminal Procedure and Sentencing — Sentencing — Principles — United Nations (Sanctions – Democratic People’s Republic of Korea) Regulations 2010,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2022_SGHC_52/pdf
2022_SGHC_50.pdf,[2022] SGHC 50,[2022] SGHC 50,Criminal Procedure and Sentencing — Criminal review — Leave for review,Criminal Procedure,Review,Criminal review,Criminal Procedure Code 2010 s 394H,True,Criminal Procedure and Sentencing — Criminal review,https://www.elitigation.sg/gd/gd/2022_SGHC_50/pdf
2022_SGCA_21.pdf,[2022] SGCA 21,[2022] SGCA 21,Criminal Procedure and Sentencing — Appeal — Adducing fresh evidence,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2022_SGCA_21/pdf
2022_SGCA_18.pdf,[2022] SGCA 18,[2022] SGCA 18,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGCA_18/pdf
2022_SGCA_18.pdf,[2022] SGCA 18,[2022] SGCA 18,Criminal Procedure and Sentencing — Criminal review — Leave for review,Criminal Procedure,Review,Criminal review,Criminal Procedure Code 2010 s 394H,True,Criminal Procedure and Sentencing — Criminal review,https://www.elitigation.sg/gd/gd/2022_SGCA_18/pdf
2022_SGCA_19.pdf,[2022] SGCA 19,[2022] SGCA 19,Criminal Procedure and Sentencing — Sentencing,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2022_SGCA_19/pdf
2022_SGHC_40.pdf,[2022] SGHC 40,[2022] SGHC 40,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGHC_40/pdf
2022_SGHC_40.pdf,[2022] SGHC 40,[2022] SGHC 40,Criminal Procedure and Sentencing — Statements — Voluntariness,Criminal Procedure,Statements,Voluntariness,Criminal Procedure Code 2010 s 258(3),True,Criminal Procedure and Sentencing — Statements — Voluntariness,https://www.elitigation.sg/gd/gd/2022_SGHC_40/pdf
2022_SGCA_15.pdf,[2022] SGCA 15,IN THE COURT OF APPEAL OF THE REPUBLIC OF SINGAPORE,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGCA_15/pdf
2022_SGCA_10.pdf,[2022] SGCA 10,[2022] SGCA 10,Criminal Law — Offences — Murder,Criminal Law,Offences against person,Murder,Penal Code s 300,True,Criminal Law — Offences — Murder,https://www.elitigation.sg/gd/gd/2022_SGCA_10/pdf
2022_SGCA_10.pdf,[2022] SGCA 10,[2022] SGCA 10,Constitutional Law — Attorney-General — Prosecutorial discretion,Constitutional Law,Attorney-General,Prosecutorial discretion,Constitution of Singapore Art 35,False,Constitutional Law — Attorney-General,https://www.elitigation.sg/gd/gd/2022_SGCA_10/pdf
2022_SGCA_10.pdf,[2022] SGCA 10,[2022] SGCA 10,Constitutional Law — Equality before the law,Constitutional Law,Equal protection,Equality before the law,Constitution of Singapore Art 12,False,Constitutional Law — Equality before the law,https://www.elitigation.sg/gd/gd/2022_SGCA_10/pdf
2022_SGHC_37.pdf,[2022] SGHC 37,[2022] SGHC 37,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGHC_37/pdf
2022_SGHC_28.pdf,[2022] SGHC 28,[2022] SGHC 28,Criminal Law — Criminal Review — Application to review High Court’s decision — Whether leave should be granted,Criminal Procedure,Review,Criminal review,Criminal Procedure Code 2010 s 394H,True,Criminal Law — Criminal Review,https://www.elitigation.sg/gd/gd/2022_SGHC_28/pdf
2022_SGHC_27.pdf,[2022] SGHC 27,[2022] SGHC 27,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2022_SGHC_27/pdf
